1;1555911055941;3250;570090;8.747544999999999;0.22762300000000002;66.2972;1555911626223
2;1555911626223;3167;570093;7.2925450000000005;0.35478;66.3643;1555912196489
3;1555912196489;2920;570166;9.93946;0.701658;66.6367;1555912766834
4;1555912766834;2903;570183;7.8578850000000005;0.119048;66.633;1555913337173
5;1555913337173;2919;570107;8.936005;3.1246;66.7171;1555913907448
6;1555913907448;2922;570028;7.564925000000001;0.111111;66.4989;1555914477625
7;1555914477625;3138;570090;9.854930000000001;4.70929;66.4738;1555915047890
8;1555915047891;3081;570097;7.124905000000001;0.750841;66.5582;1555915618166
9;1555915618166;3117;570141;8.188375;3.2710299999999997;66.5961;1555916188538
10;1555916188538;3082;570074;8.33723;3.32449;66.549;1555916758781
11;1555916758781;2756;570259;9.19097;1.26585;66.7132;1555917329301
12;1555917329301;2697;570119;9.895380000000001;0.253831;66.868;1555917899584
13;1555917899584;2739;570219;9.723685;1.26286;66.9125;1555918469928
14;1555918469928;2749;570198;9.744465;0.515873;66.9404;1555919040275
15;1555919040275;2697;570178;9.503454999999999;0.0;66.7782;1555919610604
16;1555919610604;2872;570108;9.12162;0.7905169999999999;66.9538;1555920180960
17;1555920180960;2982;570170;7.95979;0.27288199999999996;66.5508;1555920751254
18;1555920751254;3085;570077;9.43803;0.261538;66.4203;1555921321491
19;1555921321491;3129;570051;7.984895;0.283816;66.5578;1555921891794
20;1555921891794;3081;570189;7.350719999999999;0.0;66.0387;1555922462100
21;1555922462100;3133;570008;8.50765;3.67187;66.1002;1555923032257
22;1555923032257;3126;570053;9.41602;0.72659;66.4496;1555923602491
23;1555923602491;3066;570091;9.371765;0.94701;66.2092;1555924172752
24;1555924172752;3068;570026;7.211480000000001;2.91649;66.8328;1555924742957
25;1555924742957;3173;570095;9.098275000000001;1.0919699999999999;66.6087;1555925313177
26;1555925313177;3094;570003;9.854930000000001;1.1228500000000001;66.3458;1555925883331
27;1555925883331;3162;570130;9.614654999999999;1.8982599999999998;66.2486;1555926453595
28;1555926453595;3224;570145;8.936005;3.15677;66.5025;1555927023883
29;1555927023883;3349;570041;9.074835;1.95094;66.2008;1555927594065
30;1555927594065;3185;570020;9.236740000000001;1.10229;66.6323;1555928164244
31;1555928164244;3065;570040;7.592365000000001;2.8171999999999997;66.5057;1555928734430
32;1555928734430;3033;570121;8.72252;0.63;66.1528;1555929304716
33;1555929304716;2793;570014;8.747544999999999;0.37037;66.6934;1555929875003
34;1555929875003;2630;570047;9.327135;2.79295;66.9684;1555930445174
35;1555930445174;2625;570137;9.765155;2.90835;66.8764;1555931015434
36;1555931015434;2757;570057;8.034685;0.166935;66.5771;1555931585646
37;1555931585646;2914;570153;6.84083;0.128205;66.6303;1555932155949
38;1555932155949;2907;570133;9.810195;1.1793500000000001;66.428;1555932726272
39;1555932726272;2952;570022;9.481725;0.366779;66.2961;1555933296426
40;1555933296426;3003;570174;7.564925000000001;0.128205;66.3079;1555933866752
41;1555933866752;3000;570001;8.72252;0.0;66.4505;1555934436996
42;1555934436996;2929;570068;9.983244999999998;1.2545499999999998;66.5521;1555935007202
43;1555935007202;3024;570001;9.614654999999999;0.0714286;66.3612;1555935577355
44;1555935577355;3031;570087;7.457315;4.89906;66.4783;1555936147606
45;1555936147606;2904;570121;8.3871;1.5796000000000001;66.3902;1555936717852
46;1555936717852;2997;570054;9.810195;2.27272;65.9837;1555937288052
47;1555937288052;2972;570096;9.41602;0.133333;66.1369;1555937858280
48;1555937858280;2947;570085;9.051295000000001;0.144928;66.5553;1555938428536
49;1555938428536;2993;570092;8.96005;3.3708799999999997;66.4075;1555938998885
50;1555938998885;3133;570135;8.86712;1.45781;66.406;1555939569148
51;1555939569148;2928;570135;7.350719999999999;0.0416667;66.2006;1555940139410
52;1555940139410;2923;570086;9.349525;0.128205;66.4938;1555940709673
53;1555940709673;2694;570207;7.909135000000001;0.0;66.6836;1555941280025
54;1555941280025;2611;570074;9.983244999999998;0.123457;66.9701;1555941850266
55;1555941850266;2629;570192;9.459950000000001;0.133333;66.4433;1555942420691
56;1555942420691;2840;570201;8.555795;0.634244;66.4477;1555942991015
57;1555942991015;2863;570127;7.673685;0.0;66.3779;1555943561267
58;1555943561267;2927;570007;9.723685;0.7215079999999999;66.2722;1555944131412
59;1555944131412;2944;570138;8.45903;0.24618;66.3948;1555944701711
60;1555944701711;2918;570025;8.23595;0.210256;66.3785;1555945271896
61;1555945271896;2921;570169;7.541139999999999;0.23398999999999998;66.3368;1555945842298
62;1555945842298;2927;570019;9.919435;0.0;66.4738;1555946412485
