1;1555841132171;216;25253;9.144815000000001;0.0;12.7617;1555841157446
2;1555841157446;216;25922;9.744465;0.0;12.7085;1555841183376
3;1555841183376;216;26265;7.776045;1.25;12.7125;1555841209645
4;1555841209645;216;26287;8.33723;1.0;12.7747;1555841235935
5;1555841235935;216;26462;8.034685;0.666667;12.6879;1555841262400
6;1555841262400;216;26526;9.919435;1.0;12.8944;1555841288937
7;1555841288937;216;26598;9.074835;3.20304;12.959;1555841315544
8;1555841315544;216;26853;8.485335;0.285714;12.8727;1555841342398
9;1555841342398;216;25476;8.263395;2.10996;12.9;1555841367880
10;1555841367880;216;25606;6.45153;0.0;12.7337;1555841393488
11;1555841393488;216;29103;9.656979999999999;0.0;12.8053;1555841422593
12;1555841422593;216;30594;9.723685;0.989899;12.8625;1555841453189
13;1555841453189;216;29099;9.67798;0.0;12.8087;1555841482290
14;1555841482290;216;29443;8.53372;0.0;12.7819;1555841511735
15;1555841511735;216;28989;9.349525;0.0;12.6621;1555841540726
16;1555841540726;216;26205;9.830615;4.81818;12.93;1555841566933
17;1555841566933;216;26975;9.614654999999999;2.0202;13.0146;1555841593910
18;1555841593910;216;25540;7.485425000000001;0.0;12.8933;1555841619452
19;1555841619452;216;25467;6.75366;0.0;12.9534;1555841644921
20;1555841644921;216;25232;9.00392;0.7920790000000001;12.6722;1555841670154
21;1555841670154;216;22389;6.358585;0.0;12.6553;1555841692548
22;1555841692548;216;21684;6.07219;0.810147;12.6913;1555841714236
23;1555841714236;216;25090;9.830615;0.0;12.676;1555841739328
24;1555841739328;216;26155;6.419559999999999;0.0;12.9347;1555841765484
25;1555841765484;216;27228;8.286845;1.93939;13.099;1555841792714
26;1555841792714;216;27015;9.702865;1.25;12.7571;1555841819730
27;1555841819730;216;23602;6.57307;0.0;12.8445;1555841843333
28;1555841843333;216;22435;9.027655;1.76923;12.9082;1555841865771
29;1555841865771;216;22539;8.23595;0.0;12.6275;1555841888319
30;1555841888319;216;22215;7.909135000000001;1.11111;12.9306;1555841910535
31;1555841910535;216;25716;8.65453;4.10145;12.9166;1555841936252
32;1555841936253;216;25453;7.673685;0.0;12.6952;1555841961706
33;1555841961706;216;28647;9.635840000000002;0.0;12.716;1555841990354
34;1555841990354;216;30689;9.765155;1.0;12.7218;1555842021045
35;1555842021045;216;31638;9.327135;0.7921569999999999;12.8573;1555842052684
36;1555842052684;216;29182;9.21393;2.0;12.7556;1555842081866
37;1555842081866;216;26897;7.2925450000000005;2.74242;12.9899;1555842108765
38;1555842108765;216;27581;8.86712;1.2;12.9528;1555842136347
39;1555842136347;216;26185;8.212225;0.0;12.6957;1555842162533
40;1555842162533;216;25348;7.753560000000001;0.0;12.6766;1555842187883
41;1555842187883;216;25014;8.360295;0.0;12.7292;1555842212899
42;1555842212899;216;26469;8.81806;0.0;12.6862;1555842239377
43;1555842239377;216;23521;7.883579999999999;1.11111;12.6649;1555842262900
44;1555842262900;216;23771;7.541139999999999;0.0;12.6683;1555842286671
45;1555842286671;216;25812;9.051295000000001;0.0;12.6592;1555842312485
46;1555842312485;216;25295;8.72252;0.0;12.674;1555842337782
47;1555842337782;216;26638;9.983244999999998;0.0;12.6573;1555842364422
48;1555842364422;216;25500;8.842645;0.0;12.7012;1555842389923
49;1555842389923;216;23124;8.263395;0.5;12.6717;1555842413048
50;1555842413048;216;21660;7.321725000000001;0.0;12.6104;1555842434710
51;1555842434710;216;25476;7.321725000000001;0.0;12.6164;1555842460187
52;1555842460187;216;25204;7.237425;0.9090910000000001;12.6918;1555842485392
53;1555842485392;216;35979;19.602249999999998;0.0;12.7151;1555842521373
54;1555842521373;216;30154;9.723685;1.11111;12.7101;1555842551528
55;1555842551528;216;28713;8.45903;0.0;12.715;1555842580243
56;1555842580243;216;25660;6.897824999999999;1.0;12.6629;1555842605903
57;1555842605903;216;30298;12.997399999999997;0.9090910000000001;12.6897;1555842636202
58;1555842636202;216;23161;6.233345;0.0;12.6316;1555842659365
59;1555842659365;216;22925;7.7270900000000005;0.0;12.6391;1555842682290
60;1555842682290;216;26301;8.581620000000001;0.833333;12.6594;1555842708592
61;1555842708592;216;25197;9.702865;0.0;12.6953;1555842733790
62;1555842733790;216;31916;16.11345;1.11111;12.6093;1555842765707
