scaler,params,accuracy
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 220)}",0.9333333333333333
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 4)}",0.9277777777777778
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 79)}",0.9266666666666666
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 88)}",0.9266666666666666
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 146)}",0.9255555555555556
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 151)}",0.9255555555555556
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 169)}",0.9255555555555556
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 227)}",0.9255555555555556
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 61)}",0.9244444444444444
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 92)}",0.9244444444444444
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 132)}",0.9244444444444444
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 164)}",0.9244444444444444
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 51)}",0.9233333333333333
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 52)}",0.9233333333333333
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 136)}",0.9233333333333333
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 144)}",0.9233333333333333
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 170)}",0.9233333333333333
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 174)}",0.9233333333333333
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 176)}",0.9233333333333333
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 224)}",0.9233333333333333
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 243)}",0.9233333333333333
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 256)}",0.9233333333333333
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 275)}",0.9233333333333333
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 16)}",0.9222222222222223
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 18)}",0.9222222222222223
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 255)}",0.9222222222222223
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 269)}",0.9222222222222223
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 279)}",0.9222222222222223
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 90)}",0.9211111111111111
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 294)}",0.9211111111111111
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 35)}",0.92
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 57)}",0.92
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 58)}",0.92
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 126)}",0.92
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 186)}",0.92
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 25)}",0.9188888888888889
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 72)}",0.9188888888888889
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 85)}",0.9188888888888889
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 141)}",0.9188888888888889
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 152)}",0.9188888888888889
standard,"{'activation': 'tanh', 'hidden_layer_sizes': (274, 177, 129, 94, 242, 55, 202)}",0.9188888888888889
